0,1,2,3
1202,DB00210,DB01021,-1
1205,DB00210,DB01032,1
1206,DB00210,DB01044,1
1207,DB00210,DB01046,-1
1208,DB00210,DB01047,1
1209,DB00210,DB01059,1
1210,DB00210,DB01077,1
1211,DB00210,DB01082,-1
1212,DB00210,DB01155,1
1213,DB00210,DB01165,1
1214,DB00210,DB01172,-1
1215,DB00210,DB01177,-1
1216,DB00210,DB01193,-1
1217,DB00210,DB01203,-1
1218,DB00210,DB01210,-1
1219,DB00210,DB01240,-1
1220,DB00210,DB01250,1
1221,DB00210,DB01275,-1
1222,DB00210,DB01380,1
1223,DB00210,DB01399,1
1224,DB00210,DB01410,1
1225,DB00210,DB01600,1
1226,DB00210,DB01628,1
1227,DB00210,DB01708,1
1228,DB00210,DB02925,-1
1229,DB00210,DB04743,1
1230,DB00210,DB04817,1
1231,DB00210,DB06781,1
1232,DB00210,DB06802,1
1233,DB00210,DB07615,1
1234,DB00211,DB00182,1
1235,DB00211,DB00191,1
1236,DB00211,DB00248,1
1237,DB00211,DB00346,-1
1238,DB00211,DB00368,1
1239,DB00211,DB00373,1
1242,DB00211,DB00489,1
1247,DB00211,DB00668,1
1248,DB00211,DB00679,1
1249,DB00211,DB00780,1
1250,DB00211,DB00813,-1
1251,DB00211,DB00816,1
1252,DB00211,DB00841,1
1253,DB00211,DB00852,1
1254,DB00211,DB00871,1
1255,DB00211,DB00935,1
1256,DB00211,DB00960,1
1257,DB00211,DB00988,1
1258,DB00211,DB01037,1
1259,DB00211,DB01162,-1
1260,DB00211,DB01171,1
1261,DB00211,DB01193,1
1262,DB00211,DB01203,1
1263,DB00211,DB01210,1
1264,DB00211,DB01288,1
1265,DB00211,DB01364,1
1266,DB00211,DB01366,1
1267,DB00211,DB01367,1
1268,DB00211,DB01396,1
1269,DB00211,DB01407,1
1270,DB00211,DB01577,1
1271,DB00211,DB02665,1
1272,DB00211,DB06262,1
1273,DB00213,DB00182,1
1274,DB00213,DB00184,-1
1275,DB00213,DB00197,-1
1276,DB00213,DB00216,1
1277,DB00213,DB00231,-1
1278,DB00213,DB00244,-1
1279,DB00213,DB00245,-1
1280,DB00213,DB00255,1
1281,DB00213,DB00273,-1
1284,DB00213,DB00300,-1
1285,DB00213,DB00313,-1
1286,DB00213,DB00338,-1
1287,DB00213,DB00363,1
1288,DB00213,DB00371,-1
1289,DB00213,DB00373,1
1292,DB00213,DB00399,-1
1293,DB00213,DB00422,1
1296,DB00213,DB00446,-1
1297,DB00213,DB00454,-1
1298,DB00213,DB00470,-1
1299,DB00213,DB00499,-1
1300,DB00213,DB00514,-1
1301,DB00213,DB00523,1
1302,DB00213,DB00530,-1
1303,DB00213,DB00531,-1
1306,DB00213,DB00575,1
1307,DB00213,DB00590,-1
1308,DB00213,DB00604,-1
1309,DB00213,DB00607,-1
1310,DB00213,DB00624,-1
1311,DB00213,DB00630,-1
1312,DB00213,DB00648,-1
1315,DB00213,DB00709,1
1316,DB00213,DB00710,-1
1317,DB00213,DB00720,-1
1318,DB00213,DB00736,-1
1319,DB00213,DB00738,-1
1320,DB00213,DB00742,1
1321,DB00213,DB00745,-1
1322,DB00213,DB00751,1
1323,DB00213,DB00758,-1
1324,DB00213,DB00783,1
1325,DB00213,DB00818,-1
1326,DB00213,DB00829,1
1327,DB00213,DB00850,-1
1328,DB00213,DB00882,1
1331,DB00213,DB00927,-1
1332,DB00213,DB00973,1
1333,DB00213,DB00977,1
1334,DB00213,DB00980,-1
1335,DB00213,DB00983,-1
1338,DB00213,DB01018,-1
1339,DB00213,DB01024,-1
1340,DB00213,DB01030,1
1341,DB00213,DB01036,-1
1342,DB00213,DB01037,-1
1343,DB00213,DB01041,-1
1344,DB00213,DB01060,-1
1345,DB00213,DB01065,-1
1346,DB00213,DB01077,-1
1347,DB00213,DB01120,-1
1348,DB00213,DB01129,-1
1351,DB00213,DB01175,-1
1352,DB00213,DB01181,-1
1353,DB00213,DB01183,1
1354,DB00213,DB01184,1
1355,DB00213,DB01193,1
1356,DB00213,DB01202,1
1357,DB00213,DB01203,1
1358,DB00213,DB01224,1
1361,DB00213,DB01261,1
1362,DB00213,DB01274,-1
1363,DB00213,DB01296,-1
1366,DB00213,DB01544,-1
1367,DB00213,DB01558,-1
1368,DB00213,DB01559,-1
1373,DB00213,DB03783,-1
1374,DB00213,DB05109,-1
1375,DB00213,DB06701,1
1376,DB00214,DB00177,1
1377,DB00214,DB00178,1
1380,DB00214,DB00202,-1
1381,DB00214,DB00204,1
1382,DB00214,DB00210,-1
1383,DB00214,DB00244,-1
1384,DB00214,DB00273,1
1385,DB00214,DB00275,1
1386,DB00214,DB00284,-1
1387,DB00214,DB00310,1
1388,DB00214,DB00313,-1
1389,DB00214,DB00324,1
1390,DB00214,DB00327,1
1391,DB00214,DB00331,-1
1392,DB00214,DB00338,-1
1393,DB00214,DB00346,1
1396,DB00214,DB00373,1
1397,DB00214,DB00374,1
1398,DB00214,DB00375,-1
1399,DB00214,DB00381,1
1400,DB00214,DB00384,1
1401,DB00214,DB00391,1
1402,DB00214,DB00393,1
1403,DB00214,DB00394,1
1406,DB00214,DB00421,1
1407,DB00214,DB00422,-1
1408,DB00214,DB00436,1
1409,DB00214,DB00437,1
1410,DB00214,DB00445,1
1411,DB00214,DB00454,1
1412,DB00214,DB00461,-1
1413,DB00214,DB00465,-1
1414,DB00214,DB00479,1
1415,DB00214,DB00489,1
1416,DB00214,DB00491,-1
1417,DB00214,DB00492,1
1418,DB00214,DB00497,1
1419,DB00214,DB00519,1
1422,DB00214,DB00528,1
1423,DB00214,DB00529,1
1424,DB00214,DB00533,-1
1425,DB00214,DB00542,1
1426,DB00214,DB00547,1
1427,DB00214,DB00549,-1
1428,DB00214,DB00565,-1
1429,DB00214,DB00575,1
1430,DB00214,DB00580,-1
1433,DB00214,DB00599,1
1434,DB00214,DB00605,-1
1435,DB00214,DB00611,1
1436,DB00214,DB00612,1
1437,DB00214,DB00633,1
1438,DB00214,DB00647,1
1439,DB00214,DB00652,1
1440,DB00214,DB00654,1
1441,DB00214,DB00668,1
1442,DB00214,DB00672,-1
1443,DB00214,DB00684,1
1444,DB00214,DB00687,1
1445,DB00214,DB00695,1
1446,DB00214,DB00697,1
1447,DB00214,DB00700,1
1448,DB00214,DB00708,1
1449,DB00214,DB00712,-1
1450,DB00214,DB00727,1
1451,DB00214,DB00731,-1
1452,DB00214,DB00732,-1
1453,DB00214,DB00742,1
1454,DB00214,DB00744,-1
1455,DB00214,DB00749,-1
1456,DB00214,DB00758,-1
1457,DB00214,DB00780,1
1462,DB00214,DB00802,1
1463,DB00214,DB00806,1
1466,DB00214,DB00816,1
1469,DB00214,DB00841,1
1470,DB00214,DB00844,1
1471,DB00214,DB00861,-1
1472,DB00214,DB00862,1
1473,DB00214,DB00869,1
1474,DB00214,DB00871,1
1475,DB00214,DB00880,1
1476,DB00214,DB00883,1
1479,DB00214,DB00938,1
1480,DB00214,DB00960,1
1483,DB00214,DB00983,1
1484,DB00214,DB00991,-1
1485,DB00214,DB00999,1
1486,DB00214,DB01001,1
1487,DB00214,DB01009,-1
1488,DB00214,DB01013,1
1489,DB00214,DB01014,-1
1490,DB00214,DB01016,-1
1491,DB00214,DB01018,1
1494,DB00214,DB01024,-1
1495,DB00214,DB01029,1
1496,DB00214,DB01032,1
1497,DB00214,DB01037,1
1502,DB00214,DB01082,1
1503,DB00214,DB01095,-1
1504,DB00214,DB01120,-1
1505,DB00214,DB01129,-1
1506,DB00214,DB01132,-1
1507,DB00214,DB01143,1
1508,DB00214,DB01162,1
1509,DB00214,DB01166,1
1510,DB00214,DB01171,1
1511,DB00214,DB01172,1
1512,DB00214,DB01177,1
1515,DB00214,DB01203,1
1516,DB00214,DB01210,1
1517,DB00214,DB01224,1
1518,DB00214,DB01235,1
1519,DB00214,DB01238,1
1520,DB00214,DB01240,1
1521,DB00214,DB01244,1
1522,DB00214,DB01250,-1
1523,DB00214,DB01251,-1
1524,DB00214,DB01252,-1
1525,DB00214,DB01259,-1
1526,DB00214,DB01261,-1
1527,DB00214,DB01274,1
1528,DB00214,DB01275,1
1529,DB00214,DB01288,1
1530,DB00214,DB01291,1
1531,DB00214,DB01337,-1
1532,DB00214,DB01366,1
1533,DB00214,DB01367,1
1536,DB00214,DB01399,-1
1537,DB00214,DB01407,1
1538,DB00214,DB01410,1
1539,DB00214,DB01452,1
1540,DB00214,DB01551,1
1541,DB00214,DB01600,-1
1542,DB00214,DB01628,-1
1543,DB00214,DB01708,1
1544,DB00214,DB02665,1
1545,DB00214,DB04743,-1
1546,DB00214,DB04817,-1
1547,DB00214,DB04861,1
1548,DB00214,DB04876,-1
1549,DB00214,DB04878,-1
1550,DB00214,DB06262,1
1553,DB00214,DB06781,1
1554,DB00214,DB06802,-1
1555,DB00214,DB07615,-1
1556,DB00216,DB00177,-1
1557,DB00216,DB00213,1
1558,DB00216,DB00234,1
1561,DB00216,DB00279,-1
1564,DB00216,DB00315,1
1567,DB00216,DB00358,1
1568,DB00216,DB00361,1
1569,DB00216,DB00363,-1
1570,DB00216,DB00371,1
1571,DB00216,DB00377,1
1572,DB00216,DB00381,1
1573,DB00216,DB00391,1
1574,DB00216,DB00401,1
1575,DB00216,DB00408,1
1576,DB00216,DB00421,1
1577,DB00216,DB00433,1
1578,DB00216,DB00446,-1
1579,DB00216,DB00450,1
1580,DB00216,DB00451,-1
1581,DB00216,DB00454,1
1582,DB00216,DB00455,1
1585,DB00216,DB00514,1
1586,DB00216,DB00518,1
1587,DB00216,DB00531,1
1590,DB00216,DB00590,1
1591,DB00216,DB00601,1
1592,DB00216,DB00607,-1
1593,DB00216,DB00623,1
1594,DB00216,DB00624,1
1595,DB00216,DB00643,1
1596,DB00216,DB00648,-1
1599,DB00216,DB00672,1
1600,DB00216,DB00679,-1
1601,DB00216,DB00690,1
1602,DB00216,DB00704,1
1603,DB00216,DB00717,-1
1604,DB00216,DB00736,-1
1605,DB00216,DB00745,-1
1608,DB00216,DB00780,-1
1609,DB00216,DB00796,1
1610,DB00216,DB00802,1
1611,DB00216,DB00810,1
1612,DB00216,DB00813,1
1613,DB00216,DB00831,1
1614,DB00216,DB00850,1
1615,DB00216,DB00889,1
1616,DB00216,DB00915,1
1617,DB00216,DB00918,1
1620,DB00216,DB00952,1
1621,DB00216,DB00953,1
1622,DB00216,DB00966,1
1623,DB00216,DB00967,1
1624,DB00216,DB00998,1
1625,DB00216,DB01016,1
1626,DB00216,DB01029,-1
1627,DB00216,DB01032,1
1628,DB00216,DB01037,-1
1629,DB00216,DB01054,1
1630,DB00216,DB01069,1
1631,DB00216,DB01095,-1
1634,DB00216,DB01162,1
1635,DB00216,DB01168,1
1636,DB00216,DB01171,-1
1637,DB00216,DB01175,1
1638,DB00216,DB01182,1
1639,DB00216,DB01196,1
1640,DB00216,DB01221,1
1641,DB00216,DB01224,1
1642,DB00216,DB01233,1
1643,DB00216,DB01238,-1
1644,DB00216,DB01239,1
1645,DB00216,DB01244,1
1646,DB00216,DB01259,1
1647,DB00216,DB01267,1
1648,DB00216,DB01367,-1
1649,DB00216,DB01394,1
1650,DB00216,DB01400,1
1651,DB00216,DB01595,1
1652,DB00216,DB01608,1
1653,DB00216,DB01623,1
1654,DB00216,DB02665,-1
1655,DB00216,DB02703,1
1656,DB00216,DB04540,1
1657,DB00216,DB06262,1
1658,DB00216,DB06288,1
1659,DB00216,DB06700,1
1660,DB00218,DB00180,1
1661,DB00218,DB00204,1
1662,DB00218,DB00210,1
1665,DB00218,DB00277,-1
1666,DB00218,DB00284,1
1667,DB00218,DB00324,1
1668,DB00218,DB00331,1
1669,DB00218,DB00346,1
1670,DB00218,DB00358,1
1671,DB00218,DB00363,1
1672,DB00218,DB00364,-1
1673,DB00218,DB00374,1
1674,DB00218,DB00394,1
1675,DB00218,DB00450,1
1676,DB00218,DB00461,1
1677,DB00218,DB00465,1
1678,DB00218,DB00489,1
1679,DB00218,DB00491,1
1680,DB00218,DB00529,1
1683,DB00218,DB00539,1
1684,DB00218,DB00543,1
1685,DB00218,DB00547,1
1686,DB00218,DB00556,1
1687,DB00218,DB00557,1
1688,DB00218,DB00580,1
1689,DB00218,DB00591,1
1690,DB00218,DB00604,1
1691,DB00218,DB00605,1
1694,DB00218,DB00672,1
1695,DB00218,DB00674,1
1696,DB00218,DB00679,1
1699,DB00218,DB00710,1
1700,DB00218,DB00712,1
1701,DB00218,DB00714,1
1702,DB00218,DB00731,1
1703,DB00218,DB00738,1
1704,DB00218,DB00744,1
1705,DB00218,DB00749,1
1706,DB00218,DB00753,1
1711,DB00218,DB00818,1
1712,DB00218,DB00861,1
1713,DB00218,DB00862,1
1714,DB00218,DB00871,1
1715,DB00218,DB00889,1
1718,DB00218,DB00927,1
1719,DB00218,DB00934,1
1720,DB00218,DB00938,1
1721,DB00218,DB00949,1
1722,DB00218,DB00983,1
1723,DB00218,DB00991,1
1724,DB00218,DB01001,1
1727,DB00218,DB01014,1
1728,DB00218,DB01016,1
1729,DB00218,DB01024,-1
1730,DB00218,DB01032,1
1731,DB00218,DB01036,1
1732,DB00218,DB01047,1
1733,DB00218,DB01059,1
1734,DB00218,DB01067,1
1735,DB00218,DB01069,1
1736,DB00218,DB01071,1
1737,DB00218,DB01100,1
1740,DB00218,DB01155,1
1741,DB00218,DB01165,1
1744,DB00218,DB01184,1
1747,DB00218,DB01223,-1
1748,DB00218,DB01224,1
1749,DB00218,DB01233,1
1752,DB00218,DB01250,1
1753,DB00218,DB01259,1
1754,DB00218,DB01261,1
1755,DB00218,DB01267,1
1756,DB00218,DB01273,1
1759,DB00218,DB01380,1
1760,DB00218,DB01396,-1
1761,DB00218,DB01399,1
1762,DB00218,DB01410,1
1765,DB00218,DB01623,1
1766,DB00218,DB01628,1
1767,DB00218,DB01708,1
1770,DB00218,DB04817,1
1771,DB00218,DB04844,1
1772,DB00218,DB06781,1
1773,DB00218,DB06802,1
1774,DB00218,DB07615,1
1777,DB00230,DB00181,1
1778,DB00230,DB00186,1
1779,DB00230,DB00197,1
1780,DB00230,DB00231,1
1783,DB00230,DB00273,1
1784,DB00230,DB00292,1
1787,DB00230,DB00313,1
1788,DB00230,DB00323,1
1789,DB00230,DB00327,1
1792,DB00230,DB00356,1
1793,DB00230,DB00358,-1
1794,DB00230,DB00362,1
1795,DB00230,DB00363,1
1796,DB00230,DB00366,1
1797,DB00230,DB00371,1
1798,DB00230,DB00391,1
1799,DB00230,DB00395,1
1800,DB00230,DB00402,1
1803,DB00230,DB00423,1
1804,DB00230,DB00425,1
1805,DB00230,DB00427,1
1806,DB00230,DB00433,1
1807,DB00230,DB00434,1
1808,DB00230,DB00450,1
1809,DB00230,DB00454,1
1810,DB00230,DB00455,1
1811,DB00230,DB00470,1
1812,DB00230,DB00475,1
1813,DB00230,DB00490,1
1814,DB00230,DB00492,1
1815,DB00230,DB00494,1
1816,DB00230,DB00497,1
1817,DB00230,DB00519,1
1820,DB00230,DB00555,1
1821,DB00230,DB00557,1
1822,DB00230,DB00575,1
1823,DB00230,DB00590,1
1824,DB00230,DB00593,1
1825,DB00230,DB00599,1
1826,DB00230,DB00607,1
1827,DB00230,DB00611,1
1828,DB00230,DB00623,1
1829,DB00230,DB00628,1
1830,DB00230,DB00633,1
1831,DB00230,DB00647,1
1832,DB00230,DB00652,1
1833,DB00230,DB00656,1
1834,DB00230,DB00660,1
1835,DB00230,DB00679,1
1836,DB00230,DB00681,1
1837,DB00230,DB00690,1
1838,DB00230,DB00697,1
1839,DB00230,DB00708,1
1840,DB00230,DB00732,1
1841,DB00230,DB00737,1
1844,DB00230,DB00753,1
1845,DB00230,DB00758,-1
1848,DB00230,DB00818,1
1849,DB00230,DB00829,1
1850,DB00230,DB00831,1
1851,DB00230,DB00842,1
1854,DB00230,DB00906,1
1855,DB00230,DB00909,1
1858,DB00230,DB00949,1
1859,DB00230,DB00961,1
1860,DB00230,DB00962,1
1861,DB00230,DB00967,1
1862,DB00230,DB00980,1
1865,DB00230,DB01002,1
1866,DB00230,DB01007,1
1867,DB00230,DB01018,1
1868,DB00230,DB01041,1
1869,DB00230,DB01065,1
1870,DB00230,DB01068,1
1871,DB00230,DB01069,1
1872,DB00230,DB01080,1
1875,DB00230,DB01099,1
1876,DB00230,DB01100,1
1877,DB00230,DB01106,1
1878,DB00230,DB01114,1
1879,DB00230,DB01127,1
1884,DB00230,DB01175,1
1885,DB00230,DB01176,1
1886,DB00230,DB01188,1
1889,DB00230,DB01198,1
1890,DB00230,DB01202,1
1891,DB00230,DB01215,1
1892,DB00230,DB01219,1
1893,DB00230,DB01221,1
1894,DB00230,DB01224,1
1895,DB00230,DB01235,1
1896,DB00230,DB01236,1
1897,DB00230,DB01238,1
1898,DB00230,DB01239,1
1899,DB00230,DB01267,1
1900,DB00230,DB01377,1
1901,DB00230,DB01440,1
1902,DB00230,DB01452,1
1903,DB00230,DB01544,1
1904,DB00230,DB01545,1
1905,DB00230,DB01551,1
1906,DB00230,DB01558,1
1907,DB00230,DB01563,1
1908,DB00230,DB01588,1
1909,DB00230,DB01589,1
1910,DB00230,DB01595,1
1911,DB00230,DB01623,1
1912,DB00230,DB02665,1
1913,DB00230,DB04844,1
1914,DB00230,DB05271,1
1915,DB00230,DB06148,-1
1916,DB00230,DB06288,1
1917,DB00230,DB06700,1
1918,DB00231,DB00177,-1
1919,DB00231,DB00181,1
1920,DB00231,DB00186,1
1923,DB00231,DB00241,1
1924,DB00231,DB00273,1
1925,DB00231,DB00277,-1
1928,DB00231,DB00297,1
1929,DB00231,DB00313,1
1932,DB00231,DB00338,-1
1935,DB00231,DB00363,1
1936,DB00231,DB00366,1
1937,DB00231,DB00371,1
1938,DB00231,DB00391,1
1941,DB00231,DB00408,1
1942,DB00231,DB00413,1
1943,DB00231,DB00423,1
1944,DB00231,DB00425,1
1945,DB00231,DB00427,1
1946,DB00231,DB00433,1
1947,DB00231,DB00434,1
1948,DB00231,DB00446,-1
1949,DB00231,DB00450,1
1950,DB00231,DB00454,1
1951,DB00231,DB00455,1
1952,DB00231,DB00470,1
1953,DB00231,DB00475,1
1958,DB00231,DB00549,-1
1959,DB00231,DB00555,1
1960,DB00231,DB00557,1
1961,DB00231,DB00575,1
1962,DB00231,DB00593,1
1963,DB00231,DB00599,1
1964,DB00231,DB00607,-1
1965,DB00231,DB00611,1
1966,DB00231,DB00623,1
1967,DB00231,DB00628,1
1968,DB00231,DB00633,1
1969,DB00231,DB00647,1
1970,DB00231,DB00648,-1
1971,DB00231,DB00651,-1
1972,DB00231,DB00652,1
1973,DB00231,DB00656,1
1974,DB00231,DB00660,1
1977,DB00231,DB00697,1
1978,DB00231,DB00708,1
1979,DB00231,DB00736,-1
1980,DB00231,DB00737,1
1983,DB00231,DB00753,1
1984,DB00231,DB00758,-1
1985,DB00231,DB00802,1
1988,DB00231,DB00829,1
1989,DB00231,DB00831,1
1990,DB00231,DB00842,1
1991,DB00231,DB00844,1
1992,DB00231,DB00850,1
1993,DB00231,DB00906,1
1996,DB00231,DB00934,1
1997,DB00231,DB00949,1
1998,DB00231,DB00961,1
1999,DB00231,DB00962,1
2000,DB00231,DB00967,1
2001,DB00231,DB00980,1
2002,DB00231,DB00985,1
2005,DB00231,DB01018,1
2010,DB00231,DB01069,1
2011,DB00231,DB01080,1
2012,DB00231,DB01081,1
2013,DB00231,DB01095,-1
2016,DB00231,DB01114,1
2017,DB00231,DB01129,-1
2018,DB00231,DB01132,-1
2019,DB00231,DB01171,-1
2020,DB00231,DB01173,1
2023,DB00231,DB01189,1
2024,DB00231,DB01192,1
2025,DB00231,DB01198,1
2026,DB00231,DB01202,1
2027,DB00231,DB01215,1
2028,DB00231,DB01219,1
2029,DB00231,DB01221,1
2030,DB00231,DB01223,-1
2031,DB00231,DB01224,1
2032,DB00231,DB01235,1
2033,DB00231,DB01236,1
2034,DB00231,DB01238,1
2035,DB00231,DB01239,1
2036,DB00231,DB01259,-1
2037,DB00231,DB01267,1
2038,DB00231,DB01440,1
2041,DB00231,DB01545,1
2042,DB00231,DB01551,1
2043,DB00231,DB01558,1
2044,DB00231,DB01563,1
2045,DB00231,DB01588,1
2046,DB00231,DB01589,1
2051,DB00231,DB04844,1
2052,DB00231,DB05271,1
2053,DB00231,DB06288,1
2054,DB00231,DB06700,1
2055,DB00234,DB00216,1
2056,DB00234,DB00255,1
2057,DB00234,DB00363,1
2058,DB00234,DB00373,1
2063,DB00234,DB00555,1
2064,DB00234,DB00575,1
2065,DB00234,DB00607,-1
2066,DB00234,DB00648,-1
2067,DB00234,DB00679,1
2068,DB00234,DB00709,1
2069,DB00234,DB00742,1
2070,DB00234,DB00745,-1
2071,DB00234,DB00751,1
2072,DB00234,DB00758,1
2073,DB00234,DB00783,1
2074,DB00234,DB00829,1
2077,DB00234,DB00977,1
2078,DB00234,DB01030,1
2079,DB00234,DB01183,1
2080,DB00234,DB01184,1
2081,DB00234,DB01193,1
2082,DB00234,DB01202,1
2083,DB00234,DB01203,1
2084,DB00234,DB01224,1
2085,DB00234,DB01261,1
2086,DB00234,DB01394,1
2087,DB00234,DB01396,1
2088,DB00234,DB01590,1
2089,DB00234,DB02703,1
2090,DB00235,DB00163,1
2091,DB00235,DB00244,1
2092,DB00235,DB00261,1
2093,DB00235,DB00278,1
2094,DB00235,DB00374,1
2095,DB00235,DB00751,1
2096,DB00235,DB00758,1
2097,DB00235,DB00770,1
2100,DB00235,DB00861,1
2101,DB00235,DB01166,1
2104,DB00235,DB01296,1
2105,DB00235,DB04743,1
2106,DB00235,DB05266,1
2107,DB00235,DB07615,1
2108,DB00241,DB00181,1
2109,DB00241,DB00186,1
2110,DB00241,DB00230,1
2111,DB00241,DB00231,1
2112,DB00241,DB00273,1
2113,DB00241,DB00292,1
2114,DB00241,DB00296,1
2115,DB00241,DB00297,1
2116,DB00241,DB00313,1
2117,DB00241,DB00323,1
2118,DB00241,DB00327,1
2119,DB00241,DB00341,1
2120,DB00241,DB00356,1
2121,DB00241,DB00363,1
2122,DB00241,DB00366,1
2123,DB00241,DB00371,1
2124,DB00241,DB00391,1
2125,DB00241,DB00395,1
2126,DB00241,DB00402,1
2127,DB00241,DB00408,1
2130,DB00241,DB00425,1
2131,DB00241,DB00427,1
2132,DB00241,DB00433,1
2133,DB00241,DB00434,1
2134,DB00241,DB00435,1
2135,DB00241,DB00450,1
2138,DB00241,DB00470,1
2139,DB00241,DB00475,1
2140,DB00241,DB00490,1
2141,DB00241,DB00494,1
2142,DB00241,DB00497,1
2145,DB00241,DB00557,1
2148,DB00241,DB00599,1
2149,DB00241,DB00611,1
2150,DB00241,DB00623,1
2151,DB00241,DB00628,1
2152,DB00241,DB00633,1
2153,DB00241,DB00647,1
2154,DB00241,DB00652,1
2155,DB00241,DB00656,1
2156,DB00241,DB00660,1
2157,DB00241,DB00679,1
2158,DB00241,DB00690,1
2159,DB00241,DB00697,1
2160,DB00241,DB00708,1
2161,DB00241,DB00737,1
2162,DB00241,DB00747,1
2163,DB00241,DB00753,1
2164,DB00241,DB00802,1
2165,DB00241,DB00813,1
2166,DB00241,DB00818,1
2167,DB00241,DB00829,1
2168,DB00241,DB00831,1
2169,DB00241,DB00842,1
2170,DB00241,DB00844,1
2171,DB00241,DB00850,1
2172,DB00241,DB00906,1
2173,DB00241,DB00909,1
2174,DB00241,DB00921,1
2175,DB00241,DB00934,1
2180,DB00241,DB00980,1
2181,DB00241,DB00985,1
2184,DB00241,DB01018,1
2185,DB00241,DB01041,1
2186,DB00241,DB01065,1
2187,DB00241,DB01068,1
2188,DB00241,DB01069,1
2189,DB00241,DB01080,1
2190,DB00241,DB01081,1
2193,DB00241,DB01114,1
2194,DB00241,DB01173,1
2195,DB00241,DB01175,1
2196,DB00241,DB01176,1
2197,DB00241,DB01189,1
2198,DB00241,DB01192,1
2199,DB00241,DB01198,1
2200,DB00241,DB01202,1
2201,DB00241,DB01215,1
2202,DB00241,DB01219,1
2203,DB00241,DB01221,1
2204,DB00241,DB01224,1
2205,DB00241,DB01235,1
2206,DB00241,DB01236,1
2207,DB00241,DB01238,1
2208,DB00241,DB01239,1
2209,DB00241,DB01267,1
2210,DB00241,DB01440,1
2211,DB00241,DB01452,1
2212,DB00241,DB01544,1
2213,DB00241,DB01545,1
2214,DB00241,DB01551,1
2215,DB00241,DB01558,1
2218,DB00241,DB01589,1
2219,DB00241,DB01595,1
2220,DB00241,DB01623,1
2221,DB00241,DB02665,1
2222,DB00241,DB04844,1
2223,DB00241,DB05271,1
2224,DB00241,DB06288,1
2225,DB00241,DB06700,1
2226,DB00242,DB00363,1
2227,DB00242,DB00531,1
2228,DB00242,DB01156,1
2229,DB00242,DB01396,-1
2230,DB00242,DB04817,1
2231,DB00244,DB00158,-1
2232,DB00244,DB00177,1
2233,DB00244,DB00178,-1
2234,DB00244,DB00180,1
2235,DB00244,DB00210,1
2236,DB00244,DB00213,-1
2237,DB00244,DB00214,-1
2238,DB00244,DB00218,1
2239,DB00244,DB00235,1
2240,DB00244,DB00261,1
2241,DB00244,DB00275,1
2242,DB00244,DB00278,1
2243,DB00244,DB00284,1
2244,DB00244,DB00300,1
2245,DB00244,DB00310,-1
2246,DB00244,DB00313,1
2247,DB00244,DB00324,1
2248,DB00244,DB00331,1
2251,DB00244,DB00373,-1
2252,DB00244,DB00374,1
2253,DB00244,DB00375,-1
2254,DB00244,DB00384,-1
2255,DB00244,DB00394,1
2256,DB00244,DB00399,1
2257,DB00244,DB00421,-1
2258,DB00244,DB00436,-1
2259,DB00244,DB00445,-1
2260,DB00244,DB00461,1
2263,DB00244,DB00489,-1
2266,DB00244,DB00512,1
2267,DB00244,DB00519,-1
2268,DB00244,DB00521,-1
2269,DB00244,DB00524,-1
2270,DB00244,DB00533,1
2271,DB00244,DB00542,-1
2274,DB00244,DB00591,1
2277,DB00244,DB00630,1
2278,DB00244,DB00672,1
2279,DB00244,DB00684,-1
2280,DB00244,DB00687,1
2281,DB00244,DB00695,-1
2282,DB00244,DB00700,-1
2283,DB00244,DB00710,1
2284,DB00244,DB00712,1
2285,DB00244,DB00720,1
2286,DB00244,DB00731,1
2287,DB00244,DB00736,-1
2288,DB00244,DB00738,1
2289,DB00244,DB00744,1
2290,DB00244,DB00749,1
2291,DB00244,DB00751,-1
2292,DB00244,DB00758,1
2293,DB00244,DB00770,1
2294,DB00244,DB00775,1
2295,DB00244,DB00784,1
2296,DB00244,DB00795,1
2297,DB00244,DB00796,1
2298,DB00244,DB00798,-1
2299,DB00244,DB00806,1
2300,DB00244,DB00808,-1
2301,DB00244,DB00819,1
2302,DB00244,DB00861,1
2305,DB00244,DB00887,-1
2306,DB00244,DB00917,-1
2307,DB00244,DB00927,-1
2308,DB00244,DB00960,-1
2309,DB00244,DB00966,1
2310,DB00244,DB00991,1
2311,DB00244,DB00993,-1
2312,DB00244,DB00999,-1
2313,DB00244,DB01009,1
2314,DB00244,DB01013,1
2317,DB00244,DB01021,-1
2318,DB00244,DB01024,1
2319,DB00244,DB01029,1
2320,DB00244,DB01032,-1
2321,DB00244,DB01033,-1
2322,DB00244,DB01044,1
2323,DB00244,DB01046,-1
2324,DB00244,DB01047,1
2325,DB00244,DB01059,1
2330,DB00244,DB01129,-1
2333,DB00244,DB01165,1
2334,DB00244,DB01166,1
2337,DB00244,DB01193,-1
2338,DB00244,DB01203,-1
2339,DB00244,DB01210,-1
2342,DB00244,DB01250,1
2343,DB00244,DB01261,1
2344,DB00244,DB01275,-1
2345,DB00244,DB01377,-1
2346,DB00244,DB01380,1
2349,DB00244,DB01410,1
2350,DB00244,DB01600,1
2351,DB00244,DB01628,1
2352,DB00244,DB01708,1
2353,DB00244,DB02925,-1
2354,DB00244,DB04743,1
2355,DB00244,DB04817,1
2356,DB00244,DB05266,1
